sample_id,x,y,z,wind_x,wind_y,wind_z
0,1.542704,4.872763,0.025,0.493327,0.286443,-3.4252100000000006e-17
1,6.158884,2.872626,0.025,0.593716,0.394496,2.00476e-18
2,4.77231,5.611929,0.025,0.580764,-1.05953,5.68471e-18
3,9.936551,5.076203,0.025,0.0208072,-0.728612,1.2537100000000001e-17
4,2.514262,1.83962,0.025,1.71307,0.436687,-1.75941e-17
5,1.934984,5.539391,0.025,-0.0113215,0.486757,-7.581020000000001e-17
6,9.008179,2.132735,0.025,-0.421969,0.113859,-1.62657e-18
7,4.053959,3.803213,0.025,-1.1111,0.881122,9.30624e-18
8,8.918318,3.664689,0.025,-0.700594,-0.028971,-1.53368e-17
9,1.994378,5.260593,0.025,0.252068,0.850648,-2.4821200000000002e-17
10,0.4617311,4.965591,0.025,0.30691,-0.362463,3.04899e-17
11,6.675378,5.601353,0.025,-0.600396,-0.127045,1.41858e-17
12,6.766189,0.2121071,0.025,-2.69737,-1.89019,1.6609499999999999e-19
13,7.527977,2.672852,0.025,1.18755,-2.9307,-1.25276e-18
14,6.713666,0.734496,0.025,-1.82985,-1.68257,5.636729999999999e-19
15,7.272393,0.06209537,0.025,-0.224833,-0.279469,5.37698e-17
16,9.458418,0.1423072,0.025,1.18778,0.406259,3.1258e-18
17,9.605263,2.32211,0.025,-0.619263,0.868208,3.47275e-18
18,7.355653,3.404114,0.025,0.63661,0.50597,8.70867e-18
19,2.820051,0.1263824,0.025,-0.893135,-0.0167397,6.02581e-17
20,9.204826,4.69596,0.025,-0.0442531,-0.311537,-1.4158900000000003e-17
21,0.8198333,2.437219,0.025,-0.92781,0.0369641,-3.58404e-18
22,7.760775,4.756872,0.025,0.0980928,1.26884,4.47682e-18
23,0.155066,3.174189,0.025,-0.203201,0.233041,9.36479e-18
24,3.55727,0.6343489,0.025,-0.163727,-0.151792,3.15591e-18
25,7.88831,0.7306785,0.025,-0.183067,-0.830085,-1.39194e-18
26,1.653951,3.486905,0.025,-0.155686,-0.855012,7.44476e-18
27,9.062203,0.9412114,0.025,0.221932,0.140128,4.65037e-18
28,8.363917,3.753487,0.025,-0.578252,0.076605,-5.6635100000000005e-18
29,5.763644,3.704708,0.025,3.92366,-0.81891,-6.45585e-19
30,8.511297,2.91834,0.025,-0.943761,-0.0745623,-2.5858300000000004e-17
31,8.233939,3.515549,0.025,-0.362886,0.00971632,1.66655e-18
32,9.597087,4.66705,0.025,-0.0429895,-0.639767,-1.6327600000000002e-17
33,4.444458,0.3503096,0.025,-0.26402,-0.143228,7.87261e-18
34,2.101286,4.425651,0.025,-0.190271,1.73052,-9.99188e-18
35,1.285398,5.929468,0.025,-1.26126,0.00884616,-8.44143e-18
36,2.373045,4.770024,0.025,-0.469874,0.350063,-1.53552e-17
37,6.187152,5.683702,0.025,-0.535302,-0.321802,-1.86506e-17
38,4.903963,5.446006,0.025,0.160595,-1.32361,-6.94212e-18
39,0.6078744,1.06724,0.025,1.29138,0.0209665,-3.62688e-18
40,5.740596,2.253313,0.025,0.798909,2.19537,2.5292400000000003e-17
41,8.602952,1.802494,0.025,-0.232086,-0.248929,4.63695e-18
42,8.299696,2.822246,0.025,-0.865719,-0.259123,-3.68712e-17
43,1.56985,5.07488,0.025,0.241059,0.343109,5.106830000000001e-17
44,6.155434,5.873066,0.025,-0.447175,-0.211336,6.47105e-17
45,6.630609,3.579401,0.025,2.30011,-1.37343,-8.40071e-19
46,6.980187,2.027463,0.025,0.8409,-2.22217,1.20559e-17
47,4.825605,0.256301,0.025,-0.166108,-0.233093,-8.08217e-17
48,6.612139,5.709977,0.025,-0.673433,-0.132673,-7.791900000000001e-18
49,4.847336,3.969178,0.025,3.11256,0.0912252,6.16665e-18
50,8.450805,5.188922,0.025,0.279911,0.458685,4.48707e-18
51,6.900222,4.301105,0.025,0.297871,-0.0869685,-1.7979000000000003e-17
52,7.112099,3.525962,0.025,0.738922,-0.485906,-1.9359600000000003e-17
53,3.82673,2.59159,0.025,1.79057,2.53754,1.84505e-18
54,0.8404872,2.028043,0.025,0.132235,0.34928,2.07524e-17
55,5.15223,3.382613,0.025,0.0090722,0.131448,1.57513e-18
56,3.840086,4.890529,0.025,-0.881664,0.0264036,-7.97045e-19
57,5.747836,1.384775,0.025,-0.106945,2.53745,-1.2918900000000001e-18
58,2.933722,3.409271,0.025,0.166689,0.167268,2.2677900000000002e-17
59,9.843957,2.649553,0.025,-0.120172,-0.0231069,3.38751e-18
60,3.125586,5.031191,0.025,-0.366395,0.31816,-2.52335e-18
61,7.271626,5.600763,0.025,-0.529284,0.193947,1.45283e-17
62,5.989454,3.059345,0.025,-0.659098,0.24197,1.27816e-18
63,7.632602,2.73568,0.025,0.439446,-0.92096,1.19033e-18
64,7.43528,0.6236438,0.025,-0.999025,-2.23107,-5.0237900000000004e-18
65,4.559649,5.794918,0.025,1.11698,-0.539185,-3.48221e-20
