sample_id,x,y,z,wind_x,wind_y,wind_z
0,8.419012,4.481883,0.025,-0.078177,0.269511,1.8274500000000002e-17
1,7.979701,5.517847,0.025,0.0927729,0.574872,-1.05263e-17
2,4.442944,2.949138,0.025,0.444098,3.53756,1.11889e-18
3,2.713653,0.8742656,0.025,0.374343,0.103675,-1.5449100000000002e-17
4,0.7115944,1.549468,0.025,1.49242,0.570651,-4.55139e-18
5,2.383961,3.798154,0.025,-1.01231,0.183274,-3.82936e-18
6,1.730997,5.012076,0.025,0.28997,0.527138,-2.3385600000000003e-17
7,0.7958836,3.680679,0.025,0.435573,0.0559068,-3.1391300000000003e-17
8,6.158617,2.337835,0.025,1.1666,0.695049,-4.24915e-18
9,5.360635,3.243933,0.025,-0.725198,0.3002,5.11307e-18
10,7.173535,3.577012,0.025,0.454199,-0.248118,-2.6165100000000003e-17
11,5.858417,0.7344963,0.025,-0.668775,1.39911,1.40624e-17
12,9.162918,0.199279,0.025,1.27272,0.153036,2.64163e-18
13,4.145916,1.460601,0.025,0.559469,0.124329,3.6470400000000006e-17
14,6.281726,5.19398,0.025,-0.257149,-0.362536,2.49112e-18
15,0.2350809,3.415336,0.025,-0.112666,0.497527,3.5633e-17
16,0.1391875,5.244441,0.025,0.0207618,-0.824224,1.99408e-18
17,0.5439447,2.351151,0.025,-0.746768,-0.0582246,-5.7615e-17
18,7.468102,4.67702,0.025,0.166635,0.535673,-1.67626e-18
19,0.02714982,2.443034,0.025,-0.0221597,-0.00202848,1.47774e-15
20,1.079779,0.9146917,0.025,0.467047,0.660749,-4.41046e-18
21,6.925815,0.5487459,0.025,-2.28326,-2.41625,2.98509e-18
22,2.378227,1.917873,0.025,1.63344,0.453991,-1.4788100000000002e-17
23,9.878633,4.176621,0.025,-0.123521,-0.581123,1.9346800000000002e-17
24,4.164392,5.626063,0.025,0.903208,-0.0036303,2.7221200000000002e-18
25,7.389873,3.244444,0.025,0.732799,-0.142893,-1.69825e-17
26,4.61295,3.538677,0.025,2.58776,2.44482,-3.8293e-18
27,8.818915,2.083796,0.025,-0.379322,-0.0531243,-8.25683e-18
28,1.547928,3.193486,0.025,-0.179155,-0.39025,1.34953e-18
29,3.139745,5.310624,0.025,0.40255,0.353096,-1.1583e-17
30,3.959604,2.971764,0.025,0.974491,2.52616,9.55602e-18
31,7.311108,4.241112,0.025,0.31857,0.329203,-2.6870800000000003e-17
32,4.978992,3.325101,0.025,-0.207791,0.154855,-7.31587e-18
33,8.765319,1.336115,0.025,-0.0384209,-0.105708,-5.52322e-18
34,0.8380795,5.212832,0.025,0.0921969,-0.133706,1.33525e-17
35,5.444404,3.965106,0.025,4.05737,-0.0351623,2.57162e-18
36,3.420123,0.4946698,0.025,-0.35267,-0.130351,2.3562800000000002e-17
37,1.917603,3.133376,0.025,0.736829,-0.296204,1.24179e-17
38,8.704196,5.460939,0.025,0.602372,0.154333,-1.2805100000000001e-17
39,6.109059,5.329843,0.025,-0.324244,-0.417673,-5.39266e-18
40,4.121958,2.948336,0.025,1.12376,3.09813,3.0838e-18
41,1.809109,5.213496,0.025,0.154077,0.610073,-3.85683e-17
42,5.863763,0.03321047,0.025,-1.09199,-0.0423451,1.13455e-19
43,8.691634,0.2506657,0.025,1.23274,0.0359576,4.788689999999999e-19
44,8.168406,5.572227,0.025,0.307734,0.429159,-1.09654e-17
45,4.086472,3.969367,0.025,-1.70603,0.149419,-7.09462e-17
46,1.99482,3.968564,0.025,-0.88094,-0.970903,-2.35224e-17
47,6.908306,5.247762,0.025,-0.340927,-0.0293791,-2.88078e-18
48,6.562664,4.977005,0.025,-0.117826,-0.220861,9.327610000000001e-18
49,4.453692,5.854262,0.025,1.35159,-0.297265,1.1268800000000001e-17
50,8.52188,2.067143,0.025,-0.333181,-0.28789,-6.74028e-18
51,0.02779021,1.200222,0.025,2.00049,0.00761108,5.2362e-18
52,0.8942897,1.966085,0.025,0.383661,0.486554,-2.0742700000000003e-17
53,0.02739027,5.089088,0.025,0.0389902,-0.727185,-3.9302300000000004e-17
54,1.554406,0.9245097,0.025,1.05586,1.2904,1.3070800000000001e-17
55,1.375864,1.687923,0.025,1.30523,0.903436,-6.26839e-18
56,8.121208,4.456098,0.025,0.199547,0.638699,-5.57957e-18
57,8.078162,5.967479,0.025,0.0157022,0.04454,1.81355e-16
58,4.139338,2.175919,0.025,0.851567,1.23452,-6.3019e-18
59,9.170412,3.61109,0.025,-0.642762,-0.0668438,2.25437e-17
60,5.618198,2.841943,0.025,-0.159242,0.173922,-1.4752e-17
61,6.677064,3.922376,0.025,0.621138,-0.350467,3.41577e-18
62,5.531832,3.515747,0.025,1.78094,-0.0643155,-4.661469999999999e-19
63,5.825341,0.05785759,0.025,-1.25415,0.114956,1.39043e-17
64,4.152096,3.286921,0.025,1.23685,3.17883,1.52119e-17
65,2.739885,0.4483746,0.025,-0.467076,-0.00335209,2.1006300000000002e-17
66,2.84109,2.05899,0.025,1.78245,0.298349,9.85853e-18
67,6.206412,0.9969481,0.025,-0.877732,0.447211,1.1687400000000001e-17
68,2.3349,2.284132,0.025,1.34771,0.214188,-1.28709e-18
