sample_id,x,y,z,wind_x,wind_y,wind_z
0,1.607165,3.51389,0.025,-0.102514,-0.657916,-1.44845e-17
1,4.584702,2.31832,0.025,-0.222326,0.511104,-7.90097e-17
2,1.184989,1.077482,0.025,0.838614,0.773518,1.59421e-17
3,4.669626,4.936315,0.025,-0.553282,-0.809889,9.092050000000001e-18
4,3.815249,3.033311,0.025,-0.208918,0.53817,1.40161e-17
5,7.084918,5.871656,0.025,-0.84755,0.0263802,-1.40188e-17
6,7.789708,5.791818,0.025,-0.246838,0.25039,-1.61416e-17
7,4.716769,0.1943924,0.025,-0.247311,-0.154854,2.85639e-16
8,8.888899,4.043695,0.025,-0.487847,-0.0262262,8.693149999999999e-19
9,8.439018,0.2963102,0.025,1.09732,-0.0124982,-2.96407e-18
10,8.549225,3.921036,0.025,-0.508245,0.0867867,-1.3118e-17
11,6.098952,1.462823,0.025,-0.153291,1.2531,3.35928e-17
12,1.598391,2.120357,0.025,0.786233,0.561731,-2.1071e-17
13,2.05291,1.793299,0.025,1.52634,0.651174,1.3885e-17
14,1.220598,3.865657,0.025,0.684486,-0.167681,3.63408e-17
15,4.29004,3.606121,0.025,0.919974,2.45811,2.16697e-18
16,4.825487,5.581363,0.025,0.475789,-1.15968,-1.84656e-17
17,9.334765,0.9122847,0.025,0.223031,0.463651,-2.31068e-18
18,5.775606,1.339878,0.025,-0.14468,2.41967,-1.46245e-18
19,6.398662,2.507716,0.025,1.51566,-0.322455,9.79334e-18
20,8.792053,1.507326,0.025,-0.116517,-0.100105,-8.48024e-18
21,4.849311,1.801704,0.025,0.09101,0.0362056,-1.07847e-16
22,0.0146141,1.475127,0.025,1.99811,0.0518255,-1.10751e-17
23,6.912348,5.846652,0.025,-0.83673,-0.0112367,1.0139700000000002e-17
24,6.849053,5.737587,0.025,-0.737463,-0.0364108,-1.74097e-17
25,9.200773,3.717454,0.025,-0.60681,-0.119491,1.82813e-18
26,3.904886,0.2026086,0.025,-0.534519,-0.0629003,1.23953e-17
27,4.803731,4.796999,0.025,-0.599193,-0.84982,2.6465800000000003e-17
28,9.008227,1.004726,0.025,0.178325,0.0999574,-4.14645e-18
29,8.541599,3.665743,0.025,-0.684233,0.0318037,3.26289e-18
30,7.006832,1.920151,0.025,0.613359,-2.32278,9.11553e-18
31,6.117911,3.468496,0.025,2.95013,-1.56466,-9.972979999999999e-19
32,0.6076493,3.519656,0.025,0.0744414,0.2128,4.6001900000000005e-17
33,3.744649,0.9310316,0.025,0.221099,-0.130824,1.50548e-17
34,1.132336,1.016763,0.025,0.701278,0.70688,1.1926400000000001e-17
35,9.786062,4.775056,0.025,0.00243203,-0.724454,5.78063e-18
36,4.26606,3.099753,0.025,1.21282,3.49755,4.4407e-18
37,5.484645,3.295354,0.025,-0.292865,0.39833,-1.34158e-18
38,7.227108,4.48867,0.025,0.311375,0.14812,-1.0161800000000001e-17
39,2.799779,1.456177,0.025,1.55995,0.316589,-1.09599e-18
40,6.289326,0.08586818,0.025,-2.53564,-1.47094,-3.2639299999999997e-20
41,2.553985,4.877978,0.025,-0.552001,0.385673,-6.79264e-18
42,9.279954,0.2576433,0.025,1.10089,0.268154,2.26053e-18
43,3.003546,2.058523,0.025,1.84206,0.312691,-7.87713e-18
44,9.226998,0.630864,0.025,0.514637,0.295559,-5.49751e-18
45,2.923486,5.428724,0.025,0.691217,0.392363,-8.94955e-18
46,7.713773,1.947409,0.025,0.137463,-2.92728,-1.96153e-19
47,0.2732248,4.701029,0.025,0.525491,-0.443361,5.2509000000000003e-17
48,0.3210447,1.206186,0.025,1.9412,0.0728686,-1.63382e-17
49,9.311569,3.961554,0.025,-0.462389,-0.256373,-1.45457e-18
50,5.638932,3.347995,0.025,0.390208,0.244277,-4.04034e-18
51,9.38759,2.509351,0.025,-0.768921,0.590179,-1.01268e-17
52,9.013282,3.935642,0.025,-0.543376,-0.0908406,-8.363069999999999e-19
53,7.926459,2.783454,0.025,-0.472294,-0.241548,3.81029e-17
54,5.964356,1.696499,0.025,0.154252,1.78028,-7.82955e-18
55,2.050812,4.650713,0.025,1.45867e-05,1.99796,-1.4432200000000002e-17
56,0.5621851,3.707195,0.025,0.43776,0.208497,-4.3552000000000004e-17
57,3.81396,3.969533,0.025,-2.67667,0.0390144,-2.91386e-17
58,4.689359,0.3032544,0.025,-0.206604,-0.194282,5.29268e-18
59,8.95394,2.226619,0.025,-0.47589,0.071945,1.2254300000000001e-17
60,9.299542,4.858703,0.025,0.072903,-0.406458,1.4834400000000002e-17
61,4.741857,1.337234,0.025,0.134682,-0.180199,-2.44708e-17
62,8.372317,4.076654,0.025,-0.359712,0.157883,1.2236300000000002e-17
63,4.688368,2.076519,0.025,0.0722546,0.274255,-2.1645e-18
64,1.729796,1.792733,0.025,1.35693,0.781353,-6.84098e-18
65,5.53474,5.889725,0.025,0.0399824,0.12511,1.69238e-16
66,3.733405,4.921351,0.025,-0.790086,0.0746225,5.7901900000000005e-18
67,0.6298746,1.77935,0.025,0.69115,0.281573,-1.8139800000000003e-17
68,0.3891665,2.255444,0.025,-0.479939,-0.238945,-3.05313e-17
69,7.788834,0.1088622,0.025,1.25236,-0.172145,-5.76511e-18
70,3.729002,5.851957,0.025,1.9884,0.544859,4.02129e-18
71,6.339493,2.027838,0.025,0.796537,0.158044,-2.1716e-17
72,6.456505,4.27127,0.025,0.375914,-0.293078,-6.59693e-18
73,3.978804,5.214606,0.025,-0.0726084,0.00394337,-9.394649999999998e-19
74,7.333265,3.193001,0.025,1.34194,-0.927556,-7.57926e-18
75,4.535727,5.013498,0.025,-0.50086,-0.624692,4.865929999999999e-19
76,1.916025,5.214705,0.025,0.207203,0.759152,2.30476e-17
77,2.813431,2.011461,0.025,1.77852,0.316918,-5.34211e-18
