sample_id,x,y,z,wind_x,wind_y,wind_z
0,0.7136731,0.9759527,0.025,0.760091,-0.0364269,2.1142500000000003e-17
1,3.829295,5.702876,0.025,1.41216,0.390887,3.5186e-18
2,9.739742,2.74421,0.025,-0.120412,0.0807806,5.39643e-17
3,3.202491,3.285977,0.025,0.542756,0.150072,3.3387200000000004e-17
4,9.254113,0.395296,0.025,0.869532,0.29361,-8.344269999999999e-19
5,3.227759,0.7290064,0.025,-0.0279768,-0.124865,2.6790600000000003e-17
6,2.652213,1.979362,0.025,1.7271,0.349378,-2.8248800000000003e-17
7,8.200721,4.212448,0.025,-0.255605,0.177684,3.17939e-17
8,4.609036,1.844699,0.025,0.229654,0.210006,-1.2912900000000002e-17
9,4.857434,4.920621,0.025,-0.382377,-1.05599,2.24953e-17
10,1.919152,1.591313,0.025,1.50963,0.806738,-2.51096e-17
11,3.919756,3.575867,0.025,-0.0924202,0.771096,1.0166200000000001e-18
12,4.556651,1.660906,0.025,0.29076,0.110036,4.18817e-18
13,4.482005,5.259667,0.025,-0.049952,-0.585196,-4.34249e-18
14,5.763893,5.765136,0.025,-0.0561642,-0.0919006,6.369710000000001e-17
15,3.982387,0.3088338,0.025,-0.414904,-0.0939511,3.19885e-17
16,8.279213,2.082362,0.025,-0.285647,-0.552352,-2.23316e-18
17,1.00213,4.841282,0.025,0.577887,-0.0365304,3.89508e-17
18,0.4884765,5.105775,0.025,0.172323,-0.367109,-5.62567e-17
19,8.411845,0.3433915,0.025,0.965899,-0.0320004,6.792699999999999e-19
20,8.520456,0.1291554,0.025,1.58436,0.00942769,-1.66285e-18
21,2.205598,5.632679,0.025,0.286038,0.566359,-3.2144200000000005e-17
22,9.553698,0.631242,0.025,0.450711,0.752023,1.21547e-17
23,3.417746,0.6493437,0.025,-0.151754,-0.147355,1.41344e-17
24,3.665026,0.7291038,0.025,-0.0390246,-0.154468,-8.98294e-18
25,1.148393,3.063152,0.025,-0.791805,-0.0498051,-2.81009e-17
26,3.180052,5.059783,0.025,-0.30456,0.301665,-4.62185e-18
27,3.856383,2.591616,0.025,1.66025,2.5028,1.8936300000000003e-17
28,8.387303,1.615819,0.025,-0.167728,-0.477928,-1.7651500000000002e-17
29,7.527243,2.489192,0.025,0.985035,-3.11237,8.90234e-20
30,4.369344,3.527893,0.025,1.44932,2.75995,1.21557e-17
31,4.583805,1.799286,0.025,0.258763,0.195289,-1.42953e-17
32,8.709492,2.837014,0.025,-1.09256,-0.0353176,-4.84458e-18
33,1.784318,1.730308,0.025,1.41667,0.791938,1.92384e-17
34,7.274446,0.9650692,0.025,-1.53267,-3.47561,1.4228199999999998e-19
35,6.295476,4.572166,0.025,0.139017,-0.344345,-1.68421e-17
36,9.713965,2.542075,0.025,-0.541778,0.642794,-1.3072000000000001e-17
37,0.222332,2.46967,0.025,-0.46464,-0.0904589,2.61314e-16
38,1.269479,3.194827,0.025,-0.529611,-0.209004,-4.88882e-17
39,8.278129,2.207763,0.025,-0.350752,-0.511261,-2.0576000000000002e-17
40,9.848809,2.18045,0.025,-0.416686,1.16037,-9.87863e-18
41,8.736901,2.226319,0.025,-0.454052,-0.0999387,-3.9159e-18
42,2.508658,4.641273,0.025,-0.637053,-0.0204228,3.6794000000000003e-17
43,1.264921,3.785219,0.025,0.542083,-0.236312,-4.83684e-18
44,6.931528,2.801077,0.025,1.33136,-1.57512,-5.76455e-19
45,6.846192,0.2578319,0.025,-2.5784,-1.94458,3.1193499999999996e-19
46,9.391087,3.556338,0.025,-0.433671,-0.068173,2.6859300000000003e-17
47,6.164599,3.977925,0.025,0.833226,-0.356881,1.62332e-17
48,5.69312,2.226801,0.025,0.716271,2.39109,-1.05498e-17
49,2.870649,4.87823,0.025,-0.689119,0.368242,-9.67734e-18
50,1.613054,5.726563,0.025,-0.50383,0.162036,-3.52289e-17
51,7.995511,4.944395,0.025,0.102336,1.18522,6.09246e-19
52,7.456388,1.320166,0.025,-0.904341,-3.77161,-4.7668400000000004e-18
53,6.668197,4.328358,0.025,0.298576,-0.201886,-1.1906900000000001e-17
54,3.091926,3.102904,0.025,1.13919,0.0665377,3.68662e-17
55,6.723098,4.108809,0.025,0.438426,-0.226361,-1.78413e-17
56,9.945043,5.94385,0.025,-0.0344087,0.0304553,6.74172e-16
57,4.004668,2.745019,0.025,1.14354,2.78215,2.42244e-18
58,5.609376,2.591993,0.025,0.198306,0.4116,3.47938e-17
59,3.057699,1.777628,0.025,1.75147,0.33911,5.83566e-18
60,2.57074,2.468131,0.025,1.47488,0.0331088,8.691540000000001e-18
61,7.883159,2.974221,0.025,0.161734,-0.0123924,6.361790000000001e-17
