sample_id,x,y,z,wind_x,wind_y,wind_z
0,1.849,3.6507,1.1469,0.36266,-0.0044755,0.076674
1,8.5524,1.0426,1.1478,0.20981,0.14699,-0.03507
2,1.6499,5.8701,1.0498,-0.28119,-0.027447,-0.10263
3,4.3474,4.0409,0.94992,-0.19528,-0.018003,-0.0050716
4,7.1498,2.7498,0.9413,-0.26708,-0.012488,0.0085113
5,8.1511,4.1514,0.94152,-0.0012042,-0.084696,0.0091233
6,5.75,0.12989,0.94964,0.66746,-0.023376,0.066792
7,2.2502,3.7509,0.94148,0.25988,-0.0054381,0.068422
8,3.741,1.7401,0.9472,0.285,-0.68773,0.039441
9,8.0508,1.1435,1.1474,0.19189,0.072864,-0.018942
10,8.1512,4.2518,1.0441,0.028256,-0.085888,0.0065461
11,1.4471,1.8486,1.0444,0.041719,0.065535,0.05318
12,7.7502,5.364,1.0473,0.37873,-0.028531,-0.013404
13,3.2499,0.33144,1.1495,-0.23448,0.063405,-0.030348
14,2.4514,2.7497,1.0442,0.99534,-0.025908,0.011269
15,8.8558,1.4472,1.1476,0.10272,0.23834,-0.042783
16,6.0447,3.2507,1.0453,-0.18406,0.033375,0.0015578
17,9.4651,1.2483,1.1491,0.072766,0.38317,-0.074607
18,0.94992,0.039824,1.15,-0.19843,0.0076024,-0.060142
19,6.049,1.9466,1.1475,-0.050743,-0.085965,-0.0053559
20,7.35,5.5673,1.1492,0.51806,-0.0050773,0.007668
21,7.0499,1.9486,1.044,-0.041328,-0.02057,0.0095386
22,8.3519,3.6506,1.147,-0.10732,-0.07206,0.011547
23,3.9601,3.2501,1.15,0.087482,0.2793,0.11954
24,1.4476,3.05,0.94197,1.0316,0.0020449,0.0058327
