sample_id,x,y,z,wind_x,wind_y,wind_z
0,0.13017,5.2508,0.94972,-0.03019,-0.13555,0.085464
1,1.4474,1.7484,0.94193,0.013323,0.07747,0.042446
2,9.3604,2.7483,1.048,0.20407,0.25066,-0.065737
3,0.1304,2.0513,0.94968,0.0021664,0.139,0.085605
4,8.3517,2.1493,0.94161,-0.062056,0.10004,0.0077851
5,4.5509,1.661,0.94833,-0.12979,0.043772,-0.0053921
6,5.45,5.9602,0.94992,0.64738,0.013375,0.09073
7,6.45,4.4536,1.147,0.04354,0.049337,-0.015085
8,6.4501,1.3453,1.0445,0.086241,-0.041788,-0.020168
9,4.7529,4.6493,1.0474,-0.050493,0.032111,-0.0011313
10,1.9492,1.3461,0.94201,-0.05258,0.080111,-0.036575
11,8.4518,1.0428,1.0454,0.20043,0.12629,-0.029614
12,2.6498,4.5541,1.0445,0.018385,-0.033062,-0.073557
13,9.1506,0.13009,0.94969,0.38522,0.045317,-0.0063309
14,7.95,0.12984,1.1499,0.62018,0.0098292,0.034228
15,2.4499,0.63565,1.1487,-0.2022,0.10234,-0.13379
16,8.6531,3.4504,0.94216,-0.1148,-0.094629,-0.0083176
17,3.3487,4.1564,1.1483,0.21528,0.29687,0.017269
18,2.35,5.9602,1.05,-0.31626,-0.012433,-0.083009
19,2.2498,1.8481,1.0441,0.075047,0.033406,0.015624
20,1.246,3.2504,1.045,1.031,-0.0045054,0.0067577
21,3.2496,0.73806,0.94521,-0.061735,0.002155,-0.10709
22,8.8546,2.3493,0.94285,-0.036255,0.19071,-0.023083
23,2.1497,0.73823,0.94507,-0.19504,0.10449,-0.11169
24,7.5501,5.16,0.94427,0.27059,-0.01803,-0.017419
