sample_id,x,y,z,wind_x,wind_y,wind_z
0,8.3519,3.1501,1.147,-0.24874,-0.006792,-0.021608
1,8.9562,3.8509,1.0456,0.0037817,-0.25443,-0.035763
2,1.7487,2.3494,1.147,0.34796,0.0085556,0.078609
3,1.246,1.8488,0.94234,0.025166,0.080581,0.057006
4,1.7486,3.7508,1.147,0.22756,-0.020748,0.081176
5,2.95,0.12985,1.0498,-0.3229,0.03674,0.0063452
6,9.8701,1.4499,1.0498,0.0056022,0.50393,-0.036863
7,3.9533,3.8557,1.15,0.088111,0.90535,0.11337
8,9.5661,1.7498,0.94766,0.013027,0.48093,-0.077077
9,6.75,4.5534,0.94179,0.074467,0.028502,-0.012791
10,3.7418,4.0636,1.0489,0.27767,0.74379,0.06136
11,1.7488,2.8499,1.0442,1.0354,0.0058461,0.0077181
12,5.05,5.9602,0.94992,0.54812,0.026039,0.11194
13,5.9438,3.3511,1.0457,-0.15979,0.048928,0.00099626
14,2.3504,2.249,1.0441,0.29389,-0.0082642,0.064163
15,6.2502,5.1609,1.0463,0.23352,0.026889,-0.017393
16,9.5593,2.4463,1.0489,0.12635,0.57189,-0.087229
17,9.668,4.2501,1.1496,0.017369,-0.50049,-0.078261
18,3.6443,1.5429,1.1485,0.23661,-0.47839,0.027159
19,3.0516,2.0466,1.0455,0.24174,-0.14555,0.018292
20,9.1582,3.7511,1.0466,0.025484,-0.32504,-0.05622
21,3.3481,4.2559,0.94454,0.17704,0.28341,-0.0006226
22,2.15,2.4494,1.1469,0.55988,-0.01953,0.057204
23,3.1584,3.1505,1.0462,0.81247,0.074491,0.034079
24,5.15,0.039796,1.15,0.5584,-0.020907,0.13318
25,6.1483,3.852,0.94234,-0.091019,0.075558,-0.00015627
26,3.1572,3.3512,0.94421,0.74167,0.17572,0.031833
27,9.9602,4.1498,0.94993,-0.0015953,-0.5653,-0.033507
28,7.6503,4.5532,0.94174,0.091213,-0.030839,-0.0021218
29,0.94289,2.7492,1.1484,1.0233,0.005548,0.0084513
30,7.8505,2.8499,0.94133,-0.28464,0.0010724,0.00035346
31,9.0574,4.151,0.94376,0.025958,-0.30922,-0.051463
32,9.658,3.5549,1.1498,0.10642,-0.67695,-0.092364
33,1.0493,5.7692,1.1498,-0.201,-0.041666,-0.060863
34,6.3479,2.5493,0.94187,-0.18278,-0.04477,0.0057371
35,7.9507,4.6544,1.1471,0.13356,-0.061716,-0.0086162
36,1.2483,0.53474,1.149,-0.17952,0.076035,-0.048695
37,3.3617,3.0502,0.94583,0.67053,0.038273,0.045857
38,6.4501,5.3644,1.1487,0.38705,0.017121,-0.0063483
39,1.3466,2.8498,1.1474,1.0303,0.0098455,0.0095052
40,5.95,0.039806,0.94993,0.69273,-0.0066594,0.072328
41,7.35,0.43288,1.0485,0.51164,0.003062,0.0071636
42,1.9495,3.4504,1.0441,0.74567,0.01554,0.03955
43,3.95,5.7694,1.0495,-0.11294,0.1525,0.086166
44,9.4597,3.4531,1.1494,0.1798,-0.44764,-0.083993
45,5.7469,3.8542,0.94468,-0.076278,0.10685,-0.0038137
46,3.8671,3.6535,1.0498,0.13138,0.67166,0.099101
47,3.9485,0.94173,1.0465,0.25458,-0.50999,0.013988
48,3.2532,3.8544,1.0465,0.3236,0.28412,0.028568
49,4.1442,4.0468,1.15,-0.27633,0.077369,0.0039608
