sample_id,x,y,z,wind_x,wind_y,wind_z
0,3.9499,0.33186,0.94844,-0.030063,-0.2267,0.047966
1,3.0493,4.8565,0.94292,0.0020051,-0.0092959,-0.11676
2,9.87,1.0497,1.0498,0.016595,0.42857,-0.015123
3,7.9507,2.7498,1.044,-0.26128,0.0040483,0.0023697
4,6.45,1.4463,0.9419,0.062104,-0.044885,-0.015466
5,6.6488,3.3504,1.0441,-0.22419,0.029318,0.0077064
6,8.35,5.9602,1.15,0.5827,-0.0055912,0.026341
7,8.3519,3.8508,1.0442,-0.058256,-0.096532,0.0091931
8,8.4523,2.4495,1.0443,-0.12407,0.07742,0.0044998
9,7.15,0.23055,1.0494,0.63376,-0.0048178,0.034249
10,8.5517,0.84042,0.94447,0.24609,0.12403,-0.03105
11,4.55,5.7694,1.1497,0.29454,0.19969,0.10115
12,3.1494,0.94049,1.046,-0.03068,0.02599,-0.13153
13,6.8501,5.1611,1.1482,0.27431,0.010242,-0.022209
14,7.1498,3.4504,1.0439,-0.22087,0.019602,0.014169
15,8.15,0.039808,0.94993,0.62546,0.0034439,0.027173
16,0.53532,1.0472,1.1491,-0.054403,0.13085,0.057601
17,6.4485,3.6511,1.0442,-0.14583,0.05267,0.0067791
18,3.35,0.12983,1.1499,-0.32068,0.022528,0.063432
19,8.1511,3.4503,0.94145,-0.19139,-0.033071,0.0094588
20,4.0405,4.3522,1.1493,0.36648,0.80245,0.082912
21,3.2517,2.0454,0.94454,0.26361,-0.27441,0.016161
22,4.9502,5.5666,0.94766,0.49165,0.19057,0.038839
23,1.95,0.12986,1.0498,-0.29706,0.031554,-0.10804
24,9.3632,4.2507,1.1488,0.04213,-0.40943,-0.078177
25,7.1501,0.73732,1.1484,0.33651,0.0017704,-0.017916
26,1.8492,3.2502,1.147,1.0297,0.001422,0.010286
27,5.434,3.0502,1.1492,-0.095768,0.010345,-0.0019256
28,1.8489,1.8483,1.147,0.070215,0.039627,0.036225
