sample_id,x,y,z,wind_x,wind_y,wind_z
0,1.4476,3.05,0.94197,1.0316,0.0020449,0.0058327
1,0.74103,2.7487,0.94592,1.0202,0.0042558,0.0046492
2,9.658,3.5549,1.1498,0.10642,-0.67695,-0.092364
3,5.0502,5.5667,0.94765,0.50644,0.16072,0.035461
4,5.2502,5.567,1.0485,0.52156,0.11167,0.0318
5,8.3517,2.95,0.94163,-0.25313,0.0042564,-0.014331
6,9.1581,3.6513,1.1485,0.034848,-0.30418,-0.055067
7,0.13004,5.0504,0.94968,-0.023929,-0.15447,0.086133
8,5.9441,3.4516,1.1479,-0.14625,0.060614,0.00088177
9,4.45,0.63672,1.0476,0.37111,-0.43676,0.040163
10,7.4502,1.6475,1.1469,0.046467,0.0094708,0.004033
11,9.5605,2.3477,0.94803,0.063847,0.56305,-0.081878
12,5.05,5.9602,1.15,0.52498,0.024833,0.14072
13,5.5506,0.73722,1.1485,0.31186,-0.055262,0.0021404
14,7.7505,4.453,1.147,0.077433,-0.037595,0.0017938
15,4.65,0.12992,0.94965,0.35138,-0.11101,0.11058
16,0.94465,0.73972,1.0474,-0.13567,0.10391,-0.007015
17,3.0564,3.1504,0.94353,0.85874,0.064142,0.024677
18,6.95,4.6544,1.0444,0.10769,0.016913,-0.015396
19,6.5501,5.3643,1.1487,0.38825,0.014769,-0.0072736
20,1.4472,3.951,1.0444,0.083357,-0.05474,0.071315
21,3.3495,5.2619,0.94524,-0.039034,0.034795,-0.096439
22,1.5495,5.5667,0.94761,-0.2458,-0.078324,-0.076862
23,4.8506,0.73816,1.1486,0.39363,-0.2447,0.03025
24,1.5477,1.9488,1.0443,0.064759,0.056215,0.059463
