sample_id,x,y,z,wind_x,wind_y,wind_z
0,2.6498,1.4459,1.0445,0.018415,0.033252,-0.073445
1,7.65,5.6684,1.049,0.55924,-0.010445,0.015665
2,8.9555,3.3507,0.94358,-0.041653,-0.13347,-0.028198
3,5.4544,1.6428,0.94541,-0.045644,-0.12624,-0.011953
4,6.75,0.12989,0.94964,0.68614,-0.008105,0.047395
5,0.33452,2.1502,1.0492,0.016794,0.10326,0.091133
6,0.43397,1.0481,0.9478,-0.063761,0.14295,0.058549
7,1.5478,2.1491,1.0443,0.12612,0.042555,0.078651
8,3.7455,4.6556,1.0467,0.24656,0.51434,0.017716
9,8.2514,2.2494,0.94152,-0.094154,0.075836,0.0121
10,7.9508,2.95,1.1469,-0.29722,-0.0002812,-0.015119
11,0.84225,2.7491,0.94512,1.0227,0.0050489,0.0046159
12,8.0509,2.5497,0.9414,-0.19882,0.026014,0.011733
13,2.0497,5.364,1.0473,-0.21833,-0.095017,-0.10843
14,5.5531,4.456,0.94445,-0.024685,0.1085,-0.014539
15,0.5406,2.4472,0.94735,0.27852,0.0039415,0.071923
16,1.45,0.0398,1.15,-0.2611,0.0072607,-0.10458
17,2.8499,0.53471,0.94674,-0.18465,0.084402,-0.095896
18,6.45,0.33156,1.049,0.59226,-0.01927,0.026565
19,6.2501,4.4534,0.942,0.030597,0.059887,-0.014044
20,7.6503,3.2502,1.1468,-0.27495,0.0068903,0.0038267
21,7.3501,4.957,0.94296,0.1955,-0.0074167,-0.017403
22,1.849,1.1438,1.045,-0.088007,0.079838,-0.048504
23,3.9399,4.3557,0.94753,0.34508,0.84991,0.060359
24,2.2505,2.8499,0.94148,1.0258,-0.0053173,0.0076813
25,8.8551,2.5493,1.1478,-0.059154,0.12946,-0.020482
26,3.5478,4.0586,0.94664,0.26029,0.53416,0.029123
27,7.0501,4.9571,0.94297,0.18732,0.0078205,-0.019322
28,5.7503,5.3641,1.0474,0.37829,0.044374,0.0035522
29,5.8501,0.33176,0.9484,0.5935,-0.03976,0.029963
30,8.6531,3.4504,0.94216,-0.1148,-0.094629,-0.0083176
31,8.1511,1.7483,0.94157,0.022485,0.087603,0.0059401
32,7.4501,3.6506,1.0439,-0.16045,0.0048754,0.021103
33,2.2506,2.95,1.0441,1.0228,-0.0052036,0.0081229
34,2.7526,2.4488,1.1472,0.59275,-0.088545,0.04238
35,7.55,0.33179,0.94838,0.56372,0.0053659,0.015031
36,0.44324,5.7673,0.94953,-0.12533,-0.046407,0.02332
37,5.0398,2.85,1.15,-0.009317,-0.035247,-0.0035377
38,1.0444,2.9499,0.94367,1.0232,-0.0011583,0.0051773
39,3.2492,5.0599,1.148,-0.014521,-0.012843,-0.12491
40,9.0537,0.53568,1.1491,0.29218,0.15579,-0.0337
41,1.6482,1.7482,1.0443,0.031679,0.060666,0.035331
42,1.8492,2.7498,1.147,1.0296,-0.0013325,0.010294
43,6.25,5.7695,1.1497,0.64047,0.019464,0.049917
44,8.952,0.43368,1.0486,0.34507,0.11798,-0.022316
45,8.4524,3.8508,1.1471,-0.045642,-0.11142,0.0057024
46,7.8505,1.0421,1.1477,0.22331,0.048597,-0.020881
47,8.2513,1.245,1.0447,0.15027,0.10179,-0.017171
48,6.3501,5.3641,1.0473,0.37311,0.02102,-0.0046342
49,9.361,2.8489,1.1493,0.21607,0.14752,-0.073228
