sample_id,x,y,z,wind_x,wind_y,wind_z
0,2.3497,0.83887,1.1482,-0.15115,0.084401,-0.12351
1,2.4514,3.1502,1.0442,1.0101,0.013244,0.0094016
2,4.8501,0.4331,1.0485,0.46598,-0.22086,0.045453
3,3.6455,4.0609,1.1492,0.27061,0.61511,0.058477
4,7.6503,1.1442,0.94251,0.17004,0.029015,-0.013667
5,1.9492,1.3461,0.94201,-0.05258,0.080111,-0.036575
6,9.6674,5.1524,1.0492,0.071228,-0.34533,-0.040912
7,1.0479,5.5665,1.1493,-0.17512,-0.070155,-0.042424
8,7.35,5.8702,1.1499,0.66177,3.9505e-05,0.047774
9,0.94236,4.552,0.94385,-0.045143,-0.11683,0.040562
10,6.3502,1.3449,1.1472,0.083309,-0.046475,-0.022764
11,5.7505,5.1603,0.94451,0.20243,0.040494,-0.0094258
12,7.6503,3.2502,1.0439,-0.27329,0.0048347,0.005482
13,0.64018,2.3481,1.1491,0.13334,0.042837,0.095474
14,5.9504,0.83969,0.94443,0.20946,-0.034719,-0.012421
15,7.5503,4.1516,1.044,-0.0079048,-0.016379,0.013573
16,5.5501,0.33158,1.049,0.5821,-0.060525,0.03882
17,0.53619,0.94656,0.94718,-0.084625,0.13239,0.043654
18,9.8701,1.1498,1.0498,0.01331,0.45066,-0.02115
19,2.75,5.7695,1.0494,-0.29145,-0.068841,-0.050851
20,3.1578,3.3513,1.1481,0.74036,0.16385,0.040161
21,0.54033,2.4471,1.1494,0.28189,0.0038273,0.080438
22,7.0498,2.149,1.1469,-0.098569,-0.025934,0.015549
23,9.5627,2.7472,1.0491,0.42964,0.40613,-0.081846
24,7.1501,0.94152,0.94357,0.22369,-0.0025683,-0.018945
25,9.9601,3.9487,1.15,-0.0050037,-0.55924,-0.062315
26,7.3501,4.4527,0.94161,0.063548,-0.0067002,-0.00087863
27,5.3358,3.5529,0.94831,-0.057541,0.10977,-0.0031157
28,7.1498,3.6506,1.1468,-0.16202,0.022793,0.018505
29,6.3475,2.8498,0.94188,-0.22801,-0.017003,0.0037035
