sample_id,x,y,z,wind_x,wind_y,wind_z
0,2.2502,2.249,1.1469,0.29511,-0.0051963,0.066477
1,5.7504,5.2628,1.1485,0.30444,0.040137,-0.0032627
2,9.9602,1.8502,1.15,-1.1303e-05,0.55166,-0.054772
3,7.6504,4.0513,1.044,-0.0333,-0.022707,0.017541
4,9.2611,1.1467,1.0471,0.10539,0.31694,-0.067153
5,0.63645,1.4487,1.1488,-0.021435,0.12629,0.065162
6,8.0501,5.6684,1.049,0.52921,-0.028376,0.0093494
7,2.8498,0.63639,0.94591,-0.15593,0.08624,-0.1162
8,1.7488,2.95,1.0442,1.0334,-0.0027366,0.007582
9,9.9601,3.9487,0.94994,-0.0063937,-0.5722,-0.041482
10,5.8503,5.3641,1.0474,0.37564,0.038364,0.0018558
11,4.2491,5.0572,1.0466,0.37329,0.58928,0.041474
12,1.6484,2.7498,1.0442,1.0332,0.001495,0.0077736
13,7.3501,3.951,0.94134,-0.067574,0.0001853,0.016943
14,1.65,0.12991,0.94965,-0.28513,0.029084,-0.088994
15,9.6637,2.2495,1.1497,0.021948,0.58505,-0.088325
16,0.84656,5.5654,0.948,-0.17615,-0.077078,-0.021819
17,8.5525,4.8558,1.0452,0.16848,-0.15069,-0.031278
18,7.85,0.2305,1.1497,0.59451,0.014058,0.026182
19,6.95,5.7695,1.0494,0.63902,0.0082633,0.036651
20,4.75,0.039799,1.15,0.37761,-0.040198,0.16507
21,4.35,5.6684,1.1495,0.20875,0.29245,0.071765
22,2.6498,1.4459,1.0445,0.018415,0.033252,-0.073445
23,1.1448,4.8554,1.1478,-0.062721,-0.097974,0.013184
24,4.7536,1.4525,1.1489,-0.10671,-0.0045886,-0.0081915
25,2.0494,4.0515,1.1469,0.10152,-0.028296,0.040047
26,7.7501,0.33148,1.1495,0.55511,0.016426,0.015588
27,5.9434,2.7492,1.0457,-0.17089,-0.036649,0.0010416
28,0.23207,0.54573,0.94944,-0.061989,0.10434,0.069871
29,6.2497,1.7469,1.1471,-0.0072128,-0.068177,-0.0095786
30,0.23264,2.1513,1.1498,0.0077238,0.11366,0.097262
31,9.8641,0.037485,0.94999,0.073359,0.024898,0.041225
32,5.4546,1.6425,1.047,-0.044956,-0.12526,-0.013465
33,1.7487,2.2493,1.0441,0.21651,0.023011,0.081876
34,1.3463,1.9488,1.1472,0.065092,0.060382,0.06492
35,4.0344,1.8431,1.0496,0.31719,-0.782,0.078992
36,1.8496,0.53445,1.0479,-0.23595,0.085647,-0.097026
37,1.0443,2.1491,0.94327,0.08072,0.065701,0.080618
38,7.5501,0.73768,1.0468,0.32805,0.018666,-0.01717
39,3.5487,5.0597,1.1481,0.081448,0.15129,-0.069455
40,4.9617,1.7463,0.94865,-0.1345,-0.074367,-0.0095596
41,1.5482,4.9572,1.0455,-0.11095,-0.091779,-0.030259
42,6.6493,2.2491,0.94148,-0.12636,-0.043984,0.0088047
43,3.3585,3.5527,0.94573,0.50662,0.33176,0.04083
44,1.1455,2.5494,0.94296,0.83728,-0.0040219,0.018956
45,9.3608,0.74246,1.1491,0.16874,0.25685,-0.051971
46,3.9602,2.85,1.05,0.093722,-0.15645,0.10134
47,3.2603,3.1506,1.1484,0.75954,0.084773,0.047928
48,7.8506,3.05,1.044,-0.29831,0.00097768,-0.0072783
49,7.7503,5.059,1.0458,0.24478,-0.035685,-0.020192
50,8.5523,1.0429,1.0455,0.19557,0.1441,-0.03335
51,2.9504,1.8464,1.1475,0.14495,-0.068681,-0.0055433
52,3.1496,0.73713,1.1485,-0.10291,0.074393,-0.13211
53,5.4459,3.8572,1.1491,-0.058461,0.13696,-0.0058844
54,7.6502,5.161,1.1482,0.29742,-0.02882,-0.022234
55,2.85,5.9602,1.05,-0.33684,-0.012362,0.00064665
56,9.3627,1.248,0.94612,0.069308,0.36021,-0.070029
57,3.2488,1.1425,1.1477,0.047427,-0.039481,-0.097288
58,6.8499,1.7479,1.0441,0.0077538,-0.0297,-0.0013726
59,0.94276,1.9491,0.94379,0.031988,0.088242,0.069614
60,1.7491,0.94172,0.94366,-0.15236,0.10092,-0.062768
61,1.9496,3.1501,1.0441,1.0343,-0.002433,0.0077836
62,8.4525,4.4527,1.1471,0.087336,-0.1426,-0.012473
63,2.65,0.12983,1.1499,-0.30804,0.046995,-0.077688
64,1.9495,5.1606,1.0463,-0.16877,-0.091056,-0.088797
65,0.039873,5.5523,1.05,-0.011686,-0.091657,0.1017
66,2.9494,4.756,1.0449,0.0093345,-0.019786,-0.10859
67,7.8503,0.73772,1.0468,0.32708,0.039031,-0.018701
68,7.2501,1.5473,0.94161,0.062466,-8.0296e-05,-0.0023252
69,2.6506,1.9477,1.1471,0.14526,-0.013759,0.012673
70,6.3495,4.1524,1.0443,-0.027491,0.063241,-0.0050162
71,8.2514,4.6541,1.0445,0.12455,-0.10377,-0.012803
72,1.1453,2.1492,0.94276,0.08784,0.061489,0.08012
73,5.6522,4.4556,0.94395,-0.014097,0.10106,-0.014879
74,1.8495,0.63609,1.0474,-0.21506,0.089905,-0.092152
75,8.4521,1.5476,0.94192,0.068478,0.14246,-0.012125
76,5.1537,1.2447,1.0466,-0.03057,-0.062898,-0.014377
77,8.6538,1.6479,1.1472,0.068302,0.18818,-0.021155
78,3.8493,0.73851,0.94544,0.14279,-0.35671,-0.011701
79,7.1501,4.6543,1.0444,0.11339,0.0058454,-0.012785
80,5.5534,4.357,1.1483,-0.033794,0.11561,-0.015614
