sample_id,x,y,z,wind_x,wind_y,wind_z
0,4.0497,5.4655,1.149,0.13795,0.34875,0.018318
1,9.9603,0.34504,0.94997,0.017817,0.19918,0.059156
2,2.3498,4.4529,0.94173,0.0079203,-0.055131,-0.040035
3,6.65,0.039806,0.94993,0.70503,-0.0031572,0.056162
4,6.2468,2.6493,1.0446,-0.19179,-0.040056,0.0040747
5,6.1504,1.2441,1.0449,0.088604,-0.050751,-0.023357
6,3.4584,2.3462,0.94651,0.4069,-0.42324,0.04362
7,4.0405,4.3521,1.0486,0.36507,0.81204,0.073779
8,3.5574,3.7557,1.1492,0.32922,0.50139,0.066419
9,6.8496,3.7508,0.94138,-0.13013,0.033047,0.011915
10,6.15,0.23048,1.1497,0.63898,-0.021879,0.051543
11,5.8502,5.4653,0.94675,0.4528,0.041537,0.0086187
12,4.1492,0.84015,1.1484,0.31548,-0.53839,0.034015
13,2.45,5.6685,1.1495,-0.27261,-0.087449,-0.11814
14,0.94905,0.23102,0.9492,-0.207,0.044496,-0.043969
15,1.9499,5.6682,0.94839,-0.27695,-0.072866,-0.094373
16,4.0481,1.0439,1.0465,0.32664,-0.62166,0.034321
17,5.5511,5.0598,1.1481,0.15083,0.047968,-0.012259
18,3.6462,4.6557,0.94455,0.20553,0.4289,-0.00038213
19,8.352,1.9488,1.147,-0.0053997,0.10925,0.0064403
20,4.0494,0.73882,0.9455,0.23979,-0.49173,0.016494
21,0.73971,1.046,0.94566,-0.092337,0.12852,0.029641
22,4.05,0.039802,1.05,-0.18743,-0.043359,0.17081
23,9.4586,0.43699,1.1496,0.20019,0.1781,-0.029269
24,6.4501,4.6549,1.1472,0.088854,0.041714,-0.022223
25,7.8503,0.73829,0.94505,0.31491,0.036679,-0.016704
26,9.8555,3.3537,0.94992,0.70283,-1.0175,-0.065761
27,5.0408,2.3472,1.15,-0.0072734,-0.13515,-0.0048423
28,1.3476,0.83966,1.1483,-0.1274,0.08744,-0.027335
29,7.25,3.8508,0.94133,-0.099038,0.0092144,0.017488
30,5.251,0.83948,1.0467,0.24213,-0.087226,0.0062372
31,6.7498,1.8483,0.94149,-0.020135,-0.036043,0.00076054
32,0.64091,3.4523,0.94662,0.91664,0.00015785,0.01426
33,7.9508,3.2502,1.1469,-0.26459,-0.00068927,-0.00012207
34,4.7556,4.2404,0.94898,-0.12934,-0.012769,-0.010594
