sample_id,x,y,z,wind_x,wind_y,wind_z
0,0.34218,0.13052,0.94985,-0.10509,0.027147,0.04012
1,2.3498,5.3643,1.1487,-0.20678,-0.096646,-0.12936
2,8.6531,2.9499,0.94221,-0.19742,0.0079259,-0.023906
3,4.55,0.53485,1.048,0.3851,-0.36521,0.044036
4,9.3635,4.6517,1.1488,0.075632,-0.37128,-0.075454
5,6.95,5.9602,1.15,0.68966,0.0016305,0.062949
6,0.4391,3.3538,1.049,1.0145,-0.019719,0.0050098
7,0.1299,1.55,1.1499,-0.0042246,0.16039,0.099025
8,9.0518,5.6677,1.0491,0.35483,-0.10223,-0.016905
9,6.8493,3.3503,0.94137,-0.23514,0.022996,0.0094474
10,5.7504,5.2625,1.0469,0.29168,0.041041,-0.0031085
11,5.95,5.7695,1.1497,0.63444,0.027835,0.055174
12,4.0496,0.63644,1.0475,0.19395,-0.42283,0.016155
13,8.852,5.4645,0.94694,0.32435,-0.12597,-0.025917
14,0.43573,5.3564,1.1495,-0.077617,-0.10654,0.050651
15,8.6534,3.5506,1.0446,-0.091164,-0.112,-0.0061125
16,4.9514,5.0579,1.0465,0.22913,0.15173,0.016702
17,6.1502,0.7381,0.94511,0.28326,-0.02741,-0.0089168
18,2.8498,0.73716,1.1484,-0.14245,0.10611,-0.14315
19,0.94962,5.87,0.94968,-0.21377,-0.02584,-0.047968
20,5.85,0.12983,1.1499,0.65809,-0.019693,0.080271
21,2.2496,4.8559,0.94256,-0.089501,-0.085593,-0.092719
22,1.5492,5.4656,1.149,-0.20721,-0.071886,-0.073189
23,9.564,2.8483,0.94842,0.48964,0.26473,-0.066632
24,6.55,0.33145,1.1495,0.5919,-0.015858,0.027994
25,6.0457,3.5517,1.1476,-0.14055,0.065778,0.0018131
26,6.45,0.23065,0.9491,0.64822,-0.017347,0.037915
27,9.664,3.2534,1.1499,0.58451,-0.51202,-0.094261
28,1.044,1.2465,0.94354,-0.077355,0.1165,0.021117
29,1.7485,1.748,1.147,0.049217,0.046661,0.029778
30,2.55,5.8701,1.0498,-0.31273,-0.042475,-0.062873
31,0.94225,1.949,1.046,0.038142,0.085127,0.072992
32,6.7501,0.94146,0.94358,0.2081,-0.017696,-0.020188
33,2.0494,1.7481,0.94156,0.034085,0.055757,0.012196
34,8.151,4.8561,1.045,0.17894,-0.0841,-0.018608
35,7.05,0.039806,0.94992,0.69951,-0.001844,0.04905
36,8.2501,5.7694,1.0494,0.55351,-0.027777,0.014996
37,1.3464,1.3461,1.1474,-0.027973,0.081196,0.015805
38,4.0443,4.5516,0.94631,0.37441,0.79389,0.055973
39,5.8504,0.73748,1.0469,0.29059,-0.03622,-0.0049827
40,8.5529,2.8498,1.1472,-0.21377,0.01435,-0.029954
41,0.63716,4.5512,0.94603,-0.03976,-0.13548,0.056923
42,2.6499,5.3636,0.94588,-0.18003,-0.10115,-0.12212
43,7.35,3.05,1.0439,-0.30025,0.0027065,0.0003623
44,1.548,1.3464,0.9422,-0.060964,0.092849,-0.0033298
45,0.43703,0.54153,1.0491,-0.095758,0.095263,0.041235
46,1.1443,1.8487,1.1476,0.040076,0.075557,0.062994
47,0.8408,4.955,1.1484,-0.070259,-0.11495,0.027772
48,4.2487,4.9552,1.1483,0.38456,0.59637,0.051058
49,3.0494,1.6454,1.1476,0.10481,-0.070603,-0.030889
50,0.1304,3.9487,0.94968,0.0022069,-0.13921,0.085581
51,2.1499,5.6682,0.94839,-0.278,-0.07783,-0.093684
52,7.6503,2.3495,0.94131,-0.15544,0.011119,0.020702
53,1.9494,2.1491,0.94147,0.14858,0.031088,0.068917
54,7.7504,2.95,1.044,-0.30091,-0.00086525,-0.005211
55,1.1442,1.6481,1.1476,0.01214,0.083884,0.049093
56,1.548,4.6536,0.9422,-0.061242,-0.092981,-0.0033221
57,8.553,3.8509,1.1471,-0.036084,-0.13233,-0.00020067
58,8.1511,3.9509,0.94147,-0.049747,-0.075951,0.013499
59,7.1497,3.1501,0.9413,-0.28404,0.0081491,0.0054475
60,8.6536,4.553,1.0447,0.096542,-0.18596,-0.027642
61,8.1509,4.8556,0.94258,0.16811,-0.082196,-0.01682
62,2.7506,1.9478,0.942,0.12765,-0.010867,0.0091082
63,9.5663,4.7511,0.9477,0.043683,-0.41491,-0.065804
64,3.6499,5.7695,1.1497,-0.23307,0.03202,0.06603
65,7.0498,2.1491,1.044,-0.099418,-0.023745,0.014989
66,9.0537,0.53568,1.1491,0.29218,0.15579,-0.0337
67,7.5502,2.5497,1.0439,-0.22073,-0.0049175,0.016316
68,0.84108,1.8491,0.94447,0.012472,0.10158,0.066365
69,0.042112,5.9577,1.05,-0.013998,-0.0090705,0.10174
70,6.3479,3.551,1.0444,-0.16296,0.052081,0.0056752
71,6.5487,2.5494,0.94157,-0.19637,-0.037646,0.0081515
72,6.05,5.9602,1.15,0.68144,0.0054299,0.086937
73,5.3544,4.0611,1.1492,-0.058531,0.15642,-0.0089483
74,1.4473,4.6538,1.0447,-0.045994,-0.086467,0.0069412
75,2.75,0.33144,1.1495,-0.26437,0.098752,-0.095426
76,8.8527,5.363,1.0476,0.29203,-0.14632,-0.034101
77,2.9556,3.0501,1.0453,0.89882,0.01926,0.023069
78,9.8641,5.9625,1.05,0.070716,-0.024041,0.035583
79,2.3497,1.245,0.94224,-0.057969,0.075719,-0.088065
80,5.751,1.0414,1.1479,0.11284,-0.048684,-0.022309
81,4.6504,5.1592,1.0468,0.37777,0.35245,0.0351
82,5.7396,3.1506,1.1484,-0.14927,0.025532,-0.0007227
83,9.8701,4.8502,1.0498,0.013282,-0.45092,-0.021055
84,6.45,4.4534,1.0443,0.041756,0.048793,-0.013923
85,7.4501,2.95,1.1468,-0.30404,-0.0024849,-0.003993
86,1.3499,0.12987,1.1499,-0.24641,0.02348,-0.093912
87,4.85,0.23055,1.1497,0.45413,-0.14325,0.090503
88,7.6503,1.8486,0.94141,-0.0092229,0.027429,0.013479
89,3.158,3.2509,1.0462,0.79895,0.12563,0.033434
90,9.1513,5.7688,0.94923,0.35971,-0.07946,-0.011635
91,1.7486,3.9511,1.147,0.11168,-0.037069,0.064145
92,5.3537,4.6557,0.94455,-0.02778,0.088985,-0.016631
93,1.7487,2.1491,1.0441,0.14347,0.034291,0.075197
94,3.2485,1.3446,0.94312,0.074539,-0.10095,-0.061849
95,4.9502,5.5671,1.1493,0.48234,0.18513,0.043835
96,2.4505,3.8513,1.0442,0.21601,0.0034781,0.051614
97,1.7492,0.7375,1.1484,-0.17365,0.076882,-0.072737
98,8.7527,0.73821,1.1485,0.2829,0.14927,-0.038072
99,5.0505,5.3637,1.0475,0.422,0.17029,0.023194
100,6.4483,2.4491,1.147,-0.16784,-0.049172,0.007526
101,4.5506,1.3524,1.0475,0.1229,-0.19098,0.025707
102,1.3487,0.53458,1.149,-0.18913,0.074068,-0.056734
103,6.5484,2.8498,0.94158,-0.24689,-0.01471,0.0047952
104,1.6485,4.9577,1.1477,-0.092664,-0.074909,-0.034798
105,8.0503,0.53422,1.149,0.43099,0.047172,-0.01049
106,0.14052,3.1517,0.94993,1.0005,-0.0028051,0.00078067
107,6.3479,3.4507,0.94186,-0.18335,0.044317,0.0054471
108,5.7505,0.83968,0.94451,0.20262,-0.040583,-0.0092769
109,4.6501,0.433,1.1493,0.39881,-0.2839,0.05325
110,2.35,5.8701,1.0498,-0.30907,-0.039587,-0.087274
111,6.85,0.039794,1.15,0.69085,-0.0019619,0.065107
112,0.12999,0.94961,1.1499,-0.01781,0.14748,0.10352
113,3.8493,0.73797,1.0471,0.1387,-0.33633,-0.014848
114,3.4469,1.7429,1.0469,0.2074,-0.36711,0.01248
115,5.1442,2.14,1.1498,-0.027728,-0.16711,-0.0060326
116,5.536,2.9498,1.0479,-0.11566,-0.010645,-0.0010914
117,8.9503,5.87,0.94966,0.44855,-0.03723,-0.00057503
118,2.8498,0.7375,1.0468,-0.13748,0.097662,-0.13919
119,4.9556,4.5516,0.94631,-0.11295,0.046796,-0.01228
120,6.3502,4.9583,1.1477,0.16372,0.032242,-0.026787
121,6.65,1.3455,1.0445,0.096422,-0.032136,-0.018621
122,0.84866,5.7688,0.94924,-0.19384,-0.044506,-0.033876
123,3.6497,5.4656,1.048,-0.048303,0.11931,-0.03675
124,7.35,2.6498,0.94129,-0.24851,-0.010132,0.01207
125,1.5479,3.6506,1.0443,0.30902,-0.017284,0.082707
126,9.664,2.7466,1.1499,0.5838,0.51445,-0.096124
127,6.7501,5.2627,1.1484,0.32527,0.010964,-0.016503
128,9.2613,4.7526,1.047,0.090212,-0.33146,-0.069145
129,1.4475,1.1442,1.0452,-0.086438,0.09279,-0.012117
130,1.9492,4.7555,1.1473,-0.042168,-0.056236,-0.042748
131,4.95,5.8701,1.0498,0.50001,0.074804,0.10905
132,3.1497,0.73805,0.94518,-0.081339,0.030982,-0.11548
133,1.3466,2.9499,1.1474,1.028,-0.0017596,0.0092964
134,6.35,5.6682,0.94838,0.59352,0.022498,0.024611
135,3.5492,5.1602,0.94469,0.057446,0.16598,-0.066963
136,4.15,0.12988,1.0498,-0.053157,-0.12833,0.13393
137,0.14502,3.5532,1.0499,0.085422,-0.090541,0.085578
138,0.33321,3.0506,0.94914,1.005,-0.0011407,0.0025279
139,5.45,5.7693,0.94911,0.61626,0.057871,0.055108
140,2.5502,1.848,0.9417,0.078888,0.02722,-0.00065129
141,0.44084,2.4464,0.94816,0.24669,0.0061651,0.072444
142,3.8471,1.1438,1.1482,0.25518,-0.49859,0.019478
143,8.1512,1.4465,1.1471,0.10921,0.089272,-0.0066541
144,8.8546,3.6507,0.94285,-0.036845,-0.18986,-0.022891
