sample_id,x,y,z,wind_x,wind_y,wind_z
0,3.6586,3.756,0.94816,0.2836,0.60727,0.058507
1,1.3467,1.8488,0.94209,0.02847,0.076086,0.054366
2,1.35,5.9602,1.05,-0.25867,-0.0079041,-0.088629
3,3.5468,4.6558,0.94419,0.16739,0.3311,-0.014771
4,8.5513,0.63612,1.1487,0.34318,0.10701,-0.027398
5,6.55,5.9602,1.15,0.69207,0.0029916,0.072301
6,9.2603,3.9508,1.047,0.028355,-0.38279,-0.068671
7,9.0569,4.9551,0.94449,0.14081,-0.25028,-0.054547
8,3.3499,5.5668,0.9476,-0.15925,0.010876,-0.026948
9,9.2574,5.3606,1.0481,0.21061,-0.21379,-0.043164
10,7.1497,3.3503,1.1468,-0.24695,0.019179,0.010694
11,7.9507,2.95,0.94136,-0.29111,0.0008905,-0.0047159
12,2.8511,3.9523,0.9423,0.19361,0.056149,0.02016
13,8.451,0.63629,1.0474,0.34279,0.092039,-0.023567
14,8.7538,3.1502,0.94255,-0.15861,-0.028376,-0.023513
15,7.7503,5.1606,1.0463,0.28364,-0.033783,-0.020209
16,4.347,1.6596,0.9483,0.0072153,-0.1092,0.01632
17,0.14052,2.8483,0.94993,1.0005,0.0028049,0.00077387
18,6.6492,3.6508,0.94148,-0.15353,0.041717,0.0094919
19,1.9498,0.43274,1.1493,-0.24947,0.071171,-0.11165
20,0.9496,0.12998,1.1499,-0.19477,0.024611,-0.057348
21,3.0533,2.2473,1.0456,0.38631,-0.17782,0.032993
22,6.5497,4.1519,0.94159,-0.024047,0.049037,-0.0022202
23,7.25,2.2493,1.0439,-0.12931,-0.013771,0.019559
24,8.9558,3.4508,1.0458,-0.027995,-0.16501,-0.029229
25,5.0399,2.6498,0.94993,-0.0082667,-0.079112,-0.002326
26,9.3627,4.3507,0.94599,0.030759,-0.40639,-0.075505
27,8.5529,1.8486,1.0444,0.01888,0.15902,-0.0081093
28,9.3628,4.6516,0.94606,0.057202,-0.37421,-0.072127
29,6.85,4.6547,1.1471,0.10784,0.022655,-0.018269
30,2.3499,0.33157,1.049,-0.27587,0.084184,-0.10533
31,0.3319,1.149,1.1496,-0.031696,0.14667,0.084307
32,5.354,1.3436,1.1482,-0.024046,-0.086027,-0.021315
33,1.1467,5.2612,1.0471,-0.15288,-0.099019,-0.023712
34,1.95,5.8702,1.1499,-0.29124,-0.028708,-0.12531
35,2.2497,5.0585,0.9436,-0.14132,-0.09836,-0.11253
36,3.0498,0.63637,0.94593,-0.12814,0.057316,-0.10568
37,3.4605,2.447,1.1489,0.46258,-0.36772,0.064084
